ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4016	LOXL1	1.0821	0.0104
10797	MTHFD2	1.1058	0.0106
51053	GMNN	1.3782	0.0136
5019	OXCT1	1.2552	0.0154
4850	CNOT4	1.1512	0.0159
9267	CYTH1	1.5326	0.0175
4651	MYO10	0.9606	0.018
3628	INPP1	1.0584	0.0183
4638	MYLK	1.0922	0.0185
8204	NRIP1	1.0219	0.0242
595	CCND1	0.8364	0.0243
10973	ASCC3	0.88	0.0252
25987	TSKU	1.0253	0.0255
7867	MAPKAPK3	1.2555	0.0258
8573	CASK	1.3835	0.0258
4927	NUP88	1.1315	0.0279
874	CBR3	1.1729	0.0284
7416	VDAC1	1.2734	0.0291
8440	NCK2	0.883	0.0299
80204	FBXO11	0.83	0.0322
9797	TATDN2	1.1775	0.033
3098	HK1	0.7756	0.0338
5641	LGMN	0.7628	0.0357
6622	SNCA	1.0546	0.0363
11157	LSM6	0.9342	0.0367
64080	RBKS	1.0733	0.0374
7168	TPM1	0.7404	0.0378
10434	LYPLA1	1.2991	0.0383
23636	NUP62	0.7405	0.0385
2222	FDFT1	1.5124	0.0389
64746	ACBD3	0.8803	0.0394
10150	MBNL2	0.8412	0.0398
22908	SACM1L	1.3628	0.0409
6443	SGCB	0.8444	0.0413
90861	HN1L	0.99	0.042
55556	ENOSF1	0.9138	0.0423
10329	TMEM5	0.9547	0.0433
7319	UBE2A	0.7648	0.0438
9181	ARHGEF2	0.7261	0.0438
622	BDH1	0.6928	0.0445
10099	TSPAN3	0.9644	0.0448
8870	IER3	0.7615	0.0456
3508	IGHMBP2	4.5797	0.0467
51026	GOLT1B	0.6823	0.048
4216	MAP3K4	0.6704	0.0483
8243	SMC1A	2.4724	0.0493
8550	MAPKAPK5	1.9297	0.0508
79006	METRN	0.7357	0.0516
54499	TMCO1	1.0531	0.0521
23149	FCHO1	0.6737	0.0523
26292	MYCBP	0.6774	0.0527
9688	NUP93	0.7634	0.0535
2946	GSTM2	0.7074	0.055
9270	ITGB1BP1	0.7327	0.0562
26520	TIMM9	0.9362	0.057
10921	RNPS1	3.0137	0.0581
11098	PRSS23	0.6976	0.0581
6499	SKIV2L	0.8502	0.0594
5900	RALGDS	1.3106	0.0614
1956	EGFR	0.7494	0.0626
51719	CAB39	0.8344	0.0634
9455	HOMER2	1.0991	0.0645
25805	BAMBI	1.2261	0.0682
670	BPHL	1.1016	0.0686
63874	ABHD4	0.7431	0.0696
5831	PYCR1	0.6392	0.0714
10059	DNM1L	0.6436	0.0739
10617	STAMBP	0.5774	0.074
10765	KDM5B	0.6506	0.0742
3385	ICAM3	0.6864	0.0765
54733	SLC35F2	0.6232	0.0773
8837	CFLAR	1.3046	0.0777
310	ANXA7	0.5711	0.079
56889	TM9SF3	0.6789	0.0805
1605	DAG1	0.5927	0.081
200081	TXLNA	0.5723	0.0818
23013	SPEN	0.6976	0.0835
25793	FBXO7	1.07	0.084
1022	CDK7	0.9329	0.0843
55793	FAM63A	0.8369	0.0848
8974	P4HA2	0.5519	0.0851
899	CCNF	0.8173	0.0862
5108	PCM1	0.6561	0.0866
26227	PHGDH	0.7435	0.0867
8731	RNMT	0.5822	0.0885
2920	CXCL2	0.5437	0.0887
9924	PAN2	0.5699	0.0888
23039	XPO7	0.6345	0.0899
11325	DDX42	1.9656	0.0911
7750	ZMYM2	1.0251	0.0912
329	BIRC2	1.2985	0.0929
2548	GAA	0.5942	0.0934
4793	NFKBIB	0.6633	0.0935
1978	EIF4EBP1	0.7176	0.0951
3486	IGFBP3	0.549	0.0957
93487	MAPK1IP1L	0.7282	0.0961
5440	POLR2K	0.7648	0.0964
3775	KCNK1	0.5836	0.0969
55958	KLHL9	1.2926	0.0982
8821	INPP4B	0.5343	0.0984
1027	CDKN1B	0.7431	0.0997
55746	NUP133	0.6608	0.1009
5867	RAB4A	0.5931	0.1018
9183	ZW10	0.5208	0.1025
80758	PRR7	0.7438	0.1038
993	CDC25A	0.5495	0.1056
4609	MYC	0.6329	0.1058
9276	COPB2	0.719	0.1061
6676	SPAG4	0.5723	0.1062
665	BNIP3L	0.6267	0.1064
3280	HES1	0.6653	0.1071
8324	FZD7	0.8336	0.1071
3725	JUN	0.67490000000000006	0.1081
5891	MOK	0.6705	0.1094
840	CASP7	0.67	0.1103
128	ADH5	0.5857	0.1106
4303	FOXO4	0.8109	0.1114
7511	XPNPEP1	0.5264	0.116
11232	POLG2	1.2134	0.1168
3251	HPRT1	0.483	0.1168
10732	TCFL5	0.7582	0.1174
6894	TARBP1	0.5416	0.1183
8869	ST3GAL5	0.5779	0.1193
23338	JADE2	0.5402	0.1207
8202	NCOA3	0.6406	0.1208
9448	MAP4K4	0.5405	0.1219
9128	PRPF4	0.6877	0.1275
5300	PIN1	0.6082	0.1292
3300	DNAJB2	0.8737	0.1295
1950	EGF	0.524	0.1295
11188	NISCH	0.4637	0.1305
51569	UFM1	0.6968	0.1326
8270	LAGE3	0.6789	0.135
2184	FAH	0.5475	0.1363
2956	MSH6	0.878	0.1398
3202	HOXA5	0.586	0.1402
64429	ZDHHC6	0.8035	0.1412
9943	OXSR1	0.603	0.1417
27346	TMEM97	0.6402	0.1424
65123	INTS3	0.4722	0.1457
2042	EPHA3	0.5016	0.1467
23658	LSM5	0.5938	0.1471
2274	FHL2	0.8899	0.1472
6990	DYNLT3	1.6993	0.1475
3157	HMGCS1	0.5038	0.1494
10969	EBNA1BP2	0.4595	0.1496
8985	PLOD3	0.7449	0.1499
10237	SLC35B1	0.4773	0.151
9961	MVP	0.4502	0.1519
23212	RRS1	0.5191	0.153
2887	GRB10	0.5969	0.1532
994	CDC25B	0.5195	0.1562
2673	GFPT1	1.0512	0.1564
85377	MICALL1	0.4793	0.157
3930	LBR	0.4866	0.1596
664	BNIP3	0.5517	0.1614
6988	TCTA	0.4325	0.162
24149	ZNF318	0.579	0.1636
949	SCARB1	0.417	0.1654
7099	TLR4	3.7873	0.1662
5898	RALA	0.5323	0.1664
10046	MAMLD1	0.5657	0.1665
2624	GATA2	0.6778	0.1689
23585	TMEM50A	0.4984	0.1704
8727	CTNNAL1	0.6161	0.1719
26128	KIF1BP	0.5631	0.1722
23659	PLA2G15	0.868	0.1723
3028	HSD17B10	0.6348	0.1729
9703	KIAA0100	2.3365	0.173
9467	SH3BP5	0.4713	0.1746
7088	TLE1	0.726	0.1759
23139	MAST2	1.2274	0.1759
1738	DLD	0.8115	0.1766
1831	TSC22D3	0.9504	0.1787
22905	EPN2	0.5352	0.1796
4043	LRPAP1	0.5866	0.1841
1445	CSK	0.5662	0.1846
1845	DUSP3	0.4162	0.1856
2542	SLC37A4	0.4005	0.1858
7982	ST7	3.4779	0.186
5547	PRCP	0.6806	0.187
58472	SQRDL	3.6202	0.1873
9289	ADGRG1	1.7769	0.188
1647	GADD45A	0.7336	0.1891
5427	POLE2	1.2633	0.1916
4860	PNP	0.6471	0.1924
23038	WDTC1	0.6983	0.1926
7074	TIAM1	3.5793	0.1937
5747	PTK2	1.4175	0.1957
22926	ATF6	0.6245	0.1966
2195	FAT1	0.5936	0.197
7874	USP7	0.3923	0.1987
55033	FKBP14	1.3931	0.1994
25976	TIPARP	0.4496	0.1995
27109	ATP5S	0.5141	0.2015
29082	CHMP4A	0.4105	0.202
3337	DNAJB1	0.6905	0.2039
29916	SNX11	0.4488	0.2048
23325	KIAA1033	0.6884	0.2063
